wine_id,region,country,region_label,grape,price,vintage_quality,winemaking_score,region_prestige,region_terroir,scarcity,oak_months,residual_sugar,alcohol,true_quality,blind_rating_expert,blind_rating_novice,blind_rating,sighted_rating,overpriced,value_wine,placebo_effect
WIN005373,Burgundy,France,Borgonha,cab_sauv,22.13,5.74,6.04,9.0,8.0,8.01,13,4.2,14.1,88.7,88.9,93.3,91.1,89.0,0,0,-2.1
WIN005374,Barossa,Australia,Barossa Valley,tempranillo,4.56,7.0,5.72,6.0,6.0,3.16,6,2.0,13.4,85.4,83.4,94.7,89.1,83.3,0,1,-5.8
WIN005375,Burgundy,France,Borgonha,blend,34.2,6.03,4.83,9.0,8.0,5.32,3,5.2,11.5,80.9,81.5,83.2,82.4,82.8,0,0,0.4
WIN005376,generic_new_world,,Outras (novo mundo),malbec,4.42,5.69,7.93,3.0,5.0,3.92,3,2.9,12.7,84.4,86.1,87.8,86.9,83.2,0,1,-3.7
WIN005377,Bordeaux,France,Bordeaux,cab_sauv,120.79,7.37,5.42,9.0,7.0,8.45,6,1.1,14.4,86.8,85.9,80.1,83.0,89.9,0,0,6.9
WIN005378,Napa,United States,Napa Valley,blend,45.77,5.12,5.79,8.0,7.0,10.0,4,1.4,13.3,85.6,81.0,81.9,81.4,83.4,1,0,2.0
WIN005379,Napa,United States,Napa Valley,blend,28.19,4.74,3.86,8.0,7.0,7.25,17,3.2,13.1,83.7,82.3,82.6,82.4,81.5,0,0,-0.9
WIN005380,Rioja,Spain,Rioja,cab_sauv,15.36,2.4,3.42,6.0,6.0,6.52,15,4.8,11.9,78.7,80.6,82.9,81.8,80.4,0,0,-1.4
WIN005381,generic_new_world,,Outras (novo mundo),malbec,13.15,5.48,7.44,3.0,5.0,7.94,3,1.7,13.6,85.0,87.2,88.4,87.8,85.5,0,1,-2.3
WIN005382,Bordeaux,France,Bordeaux,cab_sauv,35.57,5.37,3.68,9.0,7.0,6.76,3,2.8,13.5,82.3,82.2,82.8,82.5,84.9,0,0,2.4
WIN005383,Bordeaux,France,Bordeaux,merlot,62.59,6.68,8.08,9.0,7.0,7.94,10,2.9,12.2,87.3,88.8,89.2,89.0,90.7,0,0,1.7
WIN005384,Tuscany,Italy,Toscana,merlot,24.74,5.47,3.5,7.0,7.0,7.55,11,1.9,13.9,78.0,78.0,74.5,76.2,75.7,0,0,-0.5
WIN005385,Rioja,Spain,Rioja,sangiovese,9.91,3.41,4.18,6.0,6.0,6.08,1,0.7,15.8,82.4,82.9,86.8,84.8,83.0,0,1,-1.8
WIN005386,Burgundy,France,Borgonha,shiraz,37.77,4.17,4.97,9.0,8.0,7.8,4,3.6,13.1,81.3,78.4,78.1,78.2,78.9,1,0,0.7
WIN005387,Napa,United States,Napa Valley,merlot,54.1,9.39,6.44,8.0,7.0,2.33,23,5.3,13.1,93.6,91.6,91.0,91.3,93.8,0,0,2.5
WIN005388,Burgundy,France,Borgonha,cab_sauv,57.83,5.56,2.77,9.0,8.0,9.24,20,0.5,14.8,86.2,83.8,80.5,82.2,85.3,0,0,3.1
WIN005389,generic_new_world,,Outras (novo mundo),tempranillo,6.68,3.2,6.78,3.0,5.0,4.62,25,6.8,11.4,79.9,80.1,91.4,85.8,80.4,0,1,-5.4
WIN005390,Burgundy,France,Borgonha,blend,39.8,3.74,4.57,9.0,8.0,8.08,7,1.1,13.3,83.9,83.7,80.6,82.2,82.7,0,0,0.5
WIN005391,Mendoza,Argentina,Mendoza,cab_sauv,11.49,3.51,7.06,5.0,6.0,6.44,8,1.0,11.3,79.6,83.1,80.8,81.9,79.8,0,0,-2.1
WIN005392,Mendoza,Argentina,Mendoza,malbec,31.74,5.16,4.45,5.0,6.0,8.63,10,4.4,12.2,76.2,74.7,79.6,77.2,78.9,0,0,1.7
WIN005393,Barossa,Australia,Barossa Valley,malbec,27.27,2.23,3.78,6.0,6.0,4.99,12,5.0,13.3,77.4,73.3,77.7,75.5,77.7,0,0,2.2
WIN005394,generic_new_world,,Outras (novo mundo),blend,20.89,6.22,6.17,3.0,5.0,5.65,4,2.0,13.3,80.4,81.6,77.1,79.4,77.7,0,0,-1.7
WIN005395,Barossa,Australia,Barossa Valley,merlot,25.68,0.0,3.97,6.0,6.0,4.3,18,8.0,14.1,75.8,76.7,80.9,78.8,77.6,0,0,-1.2
WIN005396,generic_new_world,,Outras (novo mundo),cab_sauv,12.31,5.86,7.42,3.0,5.0,6.74,19,1.9,12.2,83.8,83.4,88.2,85.8,82.6,0,1,-3.2
WIN005397,Tuscany,Italy,Toscana,shiraz,47.58,3.55,2.85,7.0,7.0,8.37,2,5.5,14.3,79.7,77.4,83.9,80.6,82.1,1,0,1.5
WIN005398,generic_new_world,,Outras (novo mundo),pinot_noir,9.64,4.38,2.62,3.0,5.0,7.88,12,4.6,12.9,75.7,76.7,77.0,76.8,72.7,0,0,-4.1
WIN005399,generic_new_world,,Outras (novo mundo),blend,11.39,2.81,5.45,3.0,5.0,6.6,3,2.7,11.7,76.1,74.8,83.0,78.9,76.5,0,0,-2.4
WIN005400,Barossa,Australia,Barossa Valley,shiraz,8.93,7.05,2.31,6.0,6.0,5.24,14,1.2,12.1,79.7,80.0,82.6,81.3,78.1,0,0,-3.2
WIN005401,Mendoza,Argentina,Mendoza,sangiovese,75.32,2.43,6.04,5.0,6.0,9.21,20,7.4,14.6,78.3,79.4,80.6,80.0,82.4,1,0,2.4
WIN005402,Tuscany,Italy,Toscana,blend,21.44,5.51,6.82,7.0,7.0,9.36,3,2.4,15.0,85.4,81.8,84.1,82.9,81.4,0,0,-1.5
WIN005403,Napa,United States,Napa Valley,pinot_noir,9.74,5.57,5.73,8.0,7.0,3.77,23,2.0,12.1,87.9,87.8,82.8,85.3,82.5,0,1,-2.8
WIN005404,Barossa,Australia,Barossa Valley,cab_sauv,20.24,3.13,6.87,6.0,6.0,6.15,11,0.7,16.4,81.3,79.0,81.7,80.4,79.8,0,0,-0.6
WIN005405,Bordeaux,France,Bordeaux,tempranillo,75.11,2.14,3.7,9.0,7.0,9.84,12,0.6,15.4,73.9,71.5,70.6,71.0,71.0,1,0,0.0
WIN005406,Napa,United States,Napa Valley,tempranillo,82.71,8.56,5.38,8.0,7.0,9.02,10,4.8,13.8,87.5,86.9,90.4,88.6,92.5,0,0,3.9
WIN005407,generic_new_world,,Outras (novo mundo),merlot,9.5,3.93,4.42,3.0,5.0,4.18,30,3.2,13.6,82.8,82.3,82.2,82.2,78.9,0,0,-3.3
WIN005408,Mendoza,Argentina,Mendoza,cab_sauv,23.4,5.8,4.5,5.0,6.0,5.66,6,0.6,12.4,82.9,83.0,80.8,81.9,80.9,0,0,-1.0
WIN005409,Mendoza,Argentina,Mendoza,cab_sauv,20.07,2.89,2.5,5.0,6.0,7.63,11,10.9,14.0,75.1,74.1,86.7,80.4,79.1,0,0,-1.3
WIN005410,generic_new_world,,Outras (novo mundo),merlot,26.49,3.83,7.35,3.0,5.0,5.51,8,2.1,13.3,86.8,84.3,87.4,85.8,84.4,0,0,-1.4
WIN005411,Rioja,Spain,Rioja,cab_sauv,37.86,2.27,6.5,6.0,6.0,5.62,14,0.8,11.3,79.0,81.2,77.4,79.3,79.3,1,0,0.0
WIN005412,Bordeaux,France,Bordeaux,cab_sauv,42.51,4.54,6.2,9.0,7.0,7.23,1,1.5,14.9,87.1,87.3,85.8,86.6,87.5,0,0,0.9
WIN005413,generic_new_world,,Outras (novo mundo),pinot_noir,15.6,3.65,6.31,3.0,5.0,6.87,20,2.5,13.5,81.1,86.2,80.2,83.2,80.7,0,0,-2.5
WIN005414,Burgundy,France,Borgonha,malbec,45.98,2.5,8.47,9.0,8.0,6.07,14,0.9,12.3,86.2,86.2,82.5,84.4,83.2,0,0,-1.2
WIN005415,Rioja,Spain,Rioja,cab_sauv,10.4,2.83,5.81,6.0,6.0,6.89,15,0.9,12.2,78.3,72.5,77.2,74.8,71.4,0,0,-3.4
WIN005416,generic_new_world,,Outras (novo mundo),cab_sauv,5.51,5.67,3.39,3.0,5.0,2.49,6,3.6,13.2,77.9,80.1,84.3,82.2,77.3,0,0,-4.9
WIN005417,Bordeaux,France,Bordeaux,cab_sauv,71.88,5.39,7.0,9.0,7.0,5.32,11,0.2,13.9,87.1,86.4,84.1,85.2,90.2,0,0,5.0
WIN005418,generic_new_world,,Outras (novo mundo),pinot_noir,47.91,6.69,5.76,3.0,5.0,6.78,16,11.3,14.7,86.2,86.5,84.3,85.4,88.8,0,0,3.4
WIN005419,Bordeaux,France,Bordeaux,pinot_noir,14.55,7.59,6.73,9.0,7.0,3.31,7,0.6,13.7,92.7,94.4,93.7,94.1,94.2,0,1,0.1
WIN005420,generic_new_world,,Outras (novo mundo),sangiovese,7.57,5.44,4.74,3.0,5.0,2.43,11,0.4,13.3,80.0,82.6,70.9,76.8,74.7,0,0,-2.1
WIN005421,Rioja,Spain,Rioja,cab_sauv,17.08,3.37,5.31,6.0,6.0,9.64,16,3.6,13.6,79.4,80.8,83.0,81.9,82.2,0,0,0.3
WIN005422,Tuscany,Italy,Toscana,shiraz,23.26,6.04,8.82,7.0,7.0,7.35,37,2.5,11.7,91.4,94.5,81.7,88.1,86.5,0,0,-1.6
WIN005423,Napa,United States,Napa Valley,blend,41.37,5.38,6.42,8.0,7.0,7.68,7,8.4,14.0,85.8,89.8,88.2,89.0,92.8,0,0,3.8
WIN005424,generic_new_world,,Outras (novo mundo),malbec,12.8,3.76,6.49,3.0,5.0,6.93,2,4.0,14.7,78.2,78.9,82.1,80.5,80.7,0,0,0.2
WIN005425,Napa,United States,Napa Valley,cab_sauv,114.0,5.22,6.44,8.0,7.0,10.0,12,1.3,12.7,91.2,91.0,85.6,88.3,91.4,0,0,3.1
WIN005426,Rioja,Spain,Rioja,blend,57.05,2.52,1.26,6.0,6.0,5.4,12,0.5,13.1,72.1,70.0,75.7,72.8,75.8,1,0,3.0
WIN005427,Burgundy,France,Borgonha,merlot,48.3,5.38,3.25,9.0,8.0,6.19,4,0.9,13.4,81.4,86.0,81.4,83.7,82.5,0,0,-1.2
WIN005428,Bordeaux,France,Bordeaux,sangiovese,72.58,6.64,4.35,9.0,7.0,9.33,26,5.9,12.5,85.2,90.5,82.7,86.6,91.0,0,0,4.4
WIN005429,Burgundy,France,Borgonha,cab_sauv,44.29,6.87,1.82,9.0,8.0,9.09,15,4.0,14.3,83.4,83.5,81.4,82.4,84.3,0,0,1.9
WIN005430,Mendoza,Argentina,Mendoza,tempranillo,29.25,7.84,5.2,5.0,6.0,9.08,13,1.8,14.7,83.9,82.6,83.2,82.9,83.8,0,0,0.9
WIN005431,Bordeaux,France,Bordeaux,pinot_noir,23.97,0.08,5.82,9.0,7.0,7.34,6,2.1,13.4,77.9,78.3,78.7,78.5,77.0,0,0,-1.5
WIN005432,Mendoza,Argentina,Mendoza,sangiovese,19.6,5.0,3.21,5.0,6.0,9.47,5,0.2,13.1,79.9,83.7,78.7,81.2,84.1,0,0,2.9
WIN005433,Burgundy,France,Borgonha,shiraz,25.31,3.0,2.38,9.0,8.0,4.12,5,3.0,14.8,78.4,81.2,80.9,81.1,79.7,0,0,-1.4
WIN005434,Mendoza,Argentina,Mendoza,malbec,20.5,7.92,9.82,5.0,6.0,5.52,7,0.5,14.6,93.0,91.1,85.9,88.5,88.0,0,0,-0.5
WIN005435,Barossa,Australia,Barossa Valley,tempranillo,51.65,8.66,3.43,6.0,6.0,9.0,6,11.4,12.5,81.3,77.3,82.3,79.8,83.2,1,0,3.4
WIN005436,generic_new_world,,Outras (novo mundo),cab_sauv,10.94,6.55,3.81,3.0,5.0,2.26,13,1.3,14.8,83.3,80.2,78.3,79.2,74.3,0,0,-4.9
WIN005437,Barossa,Australia,Barossa Valley,cab_sauv,12.3,2.02,1.47,6.0,6.0,3.89,5,8.0,12.7,70.0,73.0,74.5,73.8,71.3,0,0,-2.5
WIN005438,generic_new_world,,Outras (novo mundo),sangiovese,15.25,3.8,5.6,3.0,5.0,8.29,12,6.0,12.3,81.8,80.7,80.1,80.4,77.7,0,0,-2.7
WIN005439,Bordeaux,France,Bordeaux,blend,48.72,2.65,4.48,9.0,7.0,7.69,8,4.0,14.0,76.0,72.6,71.4,72.0,72.5,1,0,0.5
WIN005440,Bordeaux,France,Bordeaux,shiraz,66.28,7.75,4.97,9.0,7.0,5.33,4,1.9,12.8,88.3,85.0,83.1,84.0,87.6,0,0,3.6
WIN005441,Rioja,Spain,Rioja,malbec,15.13,6.79,1.64,6.0,6.0,7.16,6,2.0,13.4,79.7,76.9,79.2,78.1,77.8,0,0,-0.3
WIN005442,generic_new_world,,Outras (novo mundo),pinot_noir,9.41,3.61,6.57,3.0,5.0,1.85,11,1.0,10.9,80.5,83.7,79.8,81.8,78.1,0,0,-3.7
WIN005443,Napa,United States,Napa Valley,malbec,72.41,5.27,6.96,8.0,7.0,6.84,8,3.5,12.6,86.1,88.2,87.0,87.6,92.1,0,0,4.5
WIN005444,generic_new_world,,Outras (novo mundo),tempranillo,13.48,6.43,6.47,3.0,5.0,10.0,12,1.1,13.1,81.9,83.0,86.1,84.6,83.5,0,1,-1.1
WIN005445,Rioja,Spain,Rioja,cab_sauv,33.0,4.85,6.4,6.0,6.0,3.67,6,4.7,15.7,79.0,79.3,80.2,79.8,80.6,0,0,0.8
WIN005446,Rioja,Spain,Rioja,merlot,11.43,4.9,7.33,6.0,6.0,9.0,6,0.7,14.4,82.9,87.9,84.3,86.1,81.8,0,1,-4.3
WIN005447,Mendoza,Argentina,Mendoza,pinot_noir,8.13,5.62,9.27,5.0,6.0,4.65,8,4.4,13.2,86.4,85.1,82.8,83.9,80.3,0,1,-3.6
WIN005448,Burgundy,France,Borgonha,malbec,13.44,0.53,6.22,9.0,8.0,5.87,17,4.4,12.9,81.4,80.4,85.7,83.1,81.4,0,0,-1.7
WIN005449,Napa,United States,Napa Valley,shiraz,29.35,7.49,6.69,8.0,7.0,8.88,6,5.5,14.8,88.2,92.3,93.5,92.9,93.5,0,0,0.6
WIN005450,Bordeaux,France,Bordeaux,blend,41.31,1.38,3.44,9.0,7.0,9.15,1,5.8,13.7,75.1,74.1,83.3,78.7,81.8,1,0,3.1
WIN005451,generic_new_world,,Outras (novo mundo),sangiovese,33.03,3.16,1.35,3.0,5.0,6.24,5,1.4,13.8,70.0,70.0,74.7,72.4,71.1,0,0,-1.3
WIN005452,Burgundy,France,Borgonha,malbec,25.09,3.81,4.03,9.0,8.0,6.71,42,4.9,11.2,83.8,89.3,85.3,87.3,90.5,0,0,3.2
WIN005453,Rioja,Spain,Rioja,blend,11.38,4.26,6.84,6.0,6.0,6.73,15,2.8,13.8,84.3,84.1,79.0,81.6,77.5,0,0,-4.1
WIN005454,Rioja,Spain,Rioja,blend,12.47,6.79,3.72,6.0,6.0,5.76,12,1.2,13.7,78.6,80.3,74.7,77.5,78.0,0,0,0.5
WIN005455,Mendoza,Argentina,Mendoza,blend,9.11,4.5,4.98,5.0,6.0,5.74,4,1.1,15.0,80.8,81.3,79.3,80.3,79.1,0,0,-1.2
WIN005456,Rioja,Spain,Rioja,blend,23.39,6.7,2.72,6.0,6.0,3.74,21,1.0,13.5,85.6,85.2,84.5,84.8,83.9,0,0,-0.9
WIN005457,Burgundy,France,Borgonha,blend,93.28,9.06,4.04,9.0,8.0,5.2,15,0.7,12.0,90.3,92.0,85.9,89.0,92.7,0,0,3.7
WIN005458,Napa,United States,Napa Valley,malbec,61.87,6.5,6.86,8.0,7.0,10.0,2,4.5,13.8,87.7,88.4,91.7,90.1,93.4,0,0,3.3
WIN005459,generic_new_world,,Outras (novo mundo),malbec,76.69,4.5,8.27,3.0,5.0,5.42,15,4.0,12.0,81.6,84.0,83.2,83.6,86.8,0,0,3.2
WIN005460,Barossa,Australia,Barossa Valley,blend,7.0,8.84,8.06,6.0,6.0,5.03,3,1.9,14.0,91.2,91.0,93.7,92.4,88.5,0,1,-3.9
WIN005461,Barossa,Australia,Barossa Valley,blend,18.19,4.22,1.5,6.0,6.0,8.01,13,1.9,15.5,76.8,76.5,77.3,76.9,77.8,0,0,0.9
WIN005462,Barossa,Australia,Barossa Valley,pinot_noir,48.82,7.37,3.94,6.0,6.0,0.01,5,2.3,14.0,84.6,85.7,82.2,84.0,86.3,0,0,2.3
WIN005463,Bordeaux,France,Bordeaux,merlot,39.79,5.1,6.27,9.0,7.0,9.46,25,2.6,12.3,88.2,88.4,84.1,86.2,89.6,0,0,3.4
WIN005464,generic_new_world,,Outras (novo mundo),pinot_noir,4.0,3.25,6.26,3.0,5.0,4.06,9,6.5,11.1,77.4,78.8,82.6,80.7,75.5,0,0,-5.2
WIN005465,generic_new_world,,Outras (novo mundo),cab_sauv,11.13,4.74,8.24,3.0,5.0,7.3,18,2.8,13.9,88.3,88.9,86.6,87.8,83.8,0,1,-4.0
WIN005466,Tuscany,Italy,Toscana,merlot,134.86,8.63,4.81,7.0,7.0,10.0,2,2.3,14.5,87.6,93.6,87.8,90.7,96.8,0,0,6.1
WIN005467,Bordeaux,France,Bordeaux,cab_sauv,14.04,4.54,3.2,9.0,7.0,10.0,15,2.4,15.9,77.0,80.5,80.4,80.4,79.8,0,0,-0.6
WIN005468,generic_new_world,,Outras (novo mundo),cab_sauv,21.65,6.26,5.0,3.0,5.0,3.38,15,0.6,15.2,82.3,77.0,83.9,80.4,81.3,0,0,0.9
WIN005469,Napa,United States,Napa Valley,shiraz,10.26,5.17,5.09,8.0,7.0,8.94,15,5.8,13.7,86.6,87.3,89.2,88.2,87.8,0,1,-0.4
WIN005470,Napa,United States,Napa Valley,cab_sauv,60.66,1.72,4.76,8.0,7.0,7.4,11,3.1,14.6,76.6,77.3,77.8,77.6,83.4,1,0,5.8
WIN005471,Bordeaux,France,Bordeaux,merlot,41.8,7.59,7.9,9.0,7.0,6.47,23,4.9,11.7,90.1,91.0,90.1,90.6,90.7,0,0,0.1
WIN005472,Barossa,Australia,Barossa Valley,merlot,25.3,3.43,2.92,6.0,6.0,7.09,14,2.5,13.5,76.6,80.3,73.7,77.0,76.8,0,0,-0.2
WIN005473,Burgundy,France,Borgonha,merlot,26.85,6.54,5.36,9.0,8.0,8.85,2,3.4,13.2,85.8,86.6,83.9,85.2,86.7,0,0,1.5
WIN005474,Tuscany,Italy,Toscana,malbec,53.73,6.38,7.25,7.0,7.0,9.75,7,0.9,13.2,87.2,87.6,79.2,83.4,84.8,0,0,1.4
WIN005475,generic_new_world,,Outras (novo mundo),blend,28.87,7.56,0.58,3.0,5.0,7.42,18,6.7,14.5,77.1,75.0,77.6,76.3,77.1,0,0,0.8
WIN005476,Bordeaux,France,Bordeaux,tempranillo,40.41,2.44,5.68,9.0,7.0,7.04,27,6.5,16.9,81.1,78.1,82.6,80.4,81.9,1,0,1.5
WIN005477,Tuscany,Italy,Toscana,merlot,18.77,6.96,2.92,7.0,7.0,7.6,2,1.2,12.8,81.6,84.3,77.8,81.0,79.4,0,0,-1.6
WIN005478,Rioja,Spain,Rioja,shiraz,25.21,4.12,7.63,6.0,6.0,7.69,22,1.1,11.5,85.2,84.6,81.9,83.2,84.1,0,0,0.9
WIN005479,generic_new_world,,Outras (novo mundo),merlot,34.11,7.31,5.29,3.0,5.0,5.36,16,1.5,14.6,79.0,80.8,74.6,77.7,77.8,0,0,0.1
WIN005480,generic_new_world,,Outras (novo mundo),malbec,25.09,6.83,4.24,3.0,5.0,5.47,1,0.5,13.4,81.3,86.9,80.1,83.5,81.4,0,0,-2.1
WIN005481,Napa,United States,Napa Valley,tempranillo,28.24,5.43,7.62,8.0,7.0,4.89,2,2.3,10.2,85.3,86.2,86.9,86.6,87.6,0,0,1.0
WIN005482,Tuscany,Italy,Toscana,cab_sauv,73.95,6.79,6.68,7.0,7.0,10.0,5,1.8,12.8,90.4,96.3,88.0,92.2,96.6,0,0,4.4
WIN005483,Napa,United States,Napa Valley,sangiovese,31.52,4.97,2.54,8.0,7.0,7.33,14,1.6,14.1,83.7,82.6,77.4,80.0,81.0,0,0,1.0
WIN005484,Mendoza,Argentina,Mendoza,shiraz,74.75,7.29,1.38,5.0,6.0,10.0,9,2.9,14.6,81.3,81.2,78.3,79.8,81.9,1,0,2.1
WIN005485,Mendoza,Argentina,Mendoza,shiraz,16.97,7.21,5.14,5.0,6.0,6.53,10,6.3,14.1,84.2,83.0,90.4,86.7,85.2,0,1,-1.5
WIN005486,Rioja,Spain,Rioja,cab_sauv,26.06,5.43,2.94,6.0,6.0,5.38,5,0.5,11.3,75.3,76.3,75.9,76.1,75.9,0,0,-0.2
WIN005487,Burgundy,France,Borgonha,merlot,55.09,4.22,3.17,9.0,8.0,7.26,9,3.9,13.5,79.4,81.4,79.1,80.2,83.3,1,0,3.1
WIN005488,Barossa,Australia,Barossa Valley,pinot_noir,29.6,5.93,7.55,6.0,6.0,7.91,15,4.2,12.7,84.5,91.2,84.4,87.8,87.8,0,0,0.0
WIN005489,generic_new_world,,Outras (novo mundo),cab_sauv,27.12,1.91,6.29,3.0,5.0,9.03,9,1.2,13.5,73.5,75.6,77.9,76.8,78.2,0,0,1.4
WIN005490,generic_new_world,,Outras (novo mundo),cab_sauv,6.35,4.96,4.99,3.0,5.0,4.53,11,7.7,12.7,77.2,79.0,78.2,78.6,70.7,0,0,-7.9
WIN005491,generic_new_world,,Outras (novo mundo),sangiovese,17.76,3.79,2.88,3.0,5.0,5.37,21,2.9,13.2,76.8,80.1,76.3,78.2,78.7,0,0,0.5
WIN005492,Napa,United States,Napa Valley,tempranillo,31.9,5.29,1.64,8.0,7.0,4.56,20,2.9,13.7,80.5,81.8,77.4,79.6,80.0,0,0,0.4
WIN005493,Bordeaux,France,Bordeaux,merlot,31.74,3.32,5.22,9.0,7.0,9.37,5,0.7,13.7,85.9,86.8,81.1,83.9,83.1,0,0,-0.8
WIN005494,Barossa,Australia,Barossa Valley,tempranillo,31.77,3.97,4.94,6.0,6.0,10.0,36,6.3,12.5,79.7,81.4,81.0,81.2,82.7,0,0,1.5
WIN005495,Bordeaux,France,Bordeaux,blend,32.56,7.11,3.66,9.0,7.0,5.43,7,0.5,11.0,87.1,89.8,87.6,88.7,90.7,0,0,2.0
WIN005496,Bordeaux,France,Bordeaux,pinot_noir,88.6,8.3,3.09,9.0,7.0,8.74,18,2.3,12.5,86.7,85.7,82.0,83.8,86.2,0,0,2.4
WIN005497,Rioja,Spain,Rioja,cab_sauv,9.54,4.46,4.53,6.0,6.0,4.22,9,0.2,14.5,82.2,81.2,84.5,82.8,81.4,0,0,-1.4
WIN005498,Rioja,Spain,Rioja,shiraz,18.23,2.89,4.4,6.0,6.0,4.25,14,1.0,14.9,76.2,77.5,78.1,77.8,76.2,0,0,-1.6
WIN005499,generic_new_world,,Outras (novo mundo),tempranillo,31.4,2.05,2.1,3.0,5.0,6.52,7,0.7,13.6,70.0,71.9,70.0,71.0,75.0,0,0,4.0
WIN005500,Barossa,Australia,Barossa Valley,pinot_noir,16.25,4.05,6.6,6.0,6.0,10.0,10,4.4,13.1,82.0,80.5,85.4,83.0,80.3,0,0,-2.7
WIN005501,generic_new_world,,Outras (novo mundo),shiraz,46.09,7.16,0.0,3.0,5.0,8.14,12,1.1,13.2,77.3,75.1,75.9,75.5,76.7,1,0,1.2
WIN005502,Bordeaux,France,Bordeaux,shiraz,23.58,6.44,4.11,9.0,7.0,3.83,15,3.1,12.9,85.8,85.7,85.7,85.7,86.2,0,0,0.5
WIN005503,Bordeaux,France,Bordeaux,shiraz,45.25,4.72,9.38,9.0,7.0,5.47,17,5.4,13.9,85.2,86.3,82.8,84.6,87.0,0,0,2.4
WIN005504,Burgundy,France,Borgonha,sangiovese,31.62,5.21,7.49,9.0,8.0,7.75,16,6.4,15.4,89.2,88.1,87.1,87.6,89.7,0,0,2.1
WIN005505,generic_new_world,,Outras (novo mundo),cab_sauv,51.88,2.18,2.19,3.0,5.0,9.12,2,4.9,12.5,70.0,70.0,70.6,70.3,74.8,1,0,4.5
WIN005506,Napa,United States,Napa Valley,merlot,55.03,6.24,2.31,8.0,7.0,9.81,20,3.8,13.6,84.3,80.9,81.2,81.1,83.8,1,0,2.7
WIN005507,Napa,United States,Napa Valley,blend,11.71,4.76,5.29,8.0,7.0,6.86,14,1.7,12.1,83.9,83.9,82.0,83.0,79.9,0,0,-3.1
WIN005508,Bordeaux,France,Bordeaux,shiraz,67.91,1.7,1.82,9.0,7.0,10.0,2,2.5,14.9,75.4,74.7,75.4,75.1,78.9,1,0,3.8
WIN005509,Barossa,Australia,Barossa Valley,shiraz,75.31,3.99,5.54,6.0,6.0,10.0,14,3.3,13.1,82.4,79.5,74.3,76.9,79.0,1,0,2.1
WIN005510,generic_new_world,,Outras (novo mundo),pinot_noir,18.32,5.06,3.25,3.0,5.0,9.2,1,1.6,14.6,77.0,76.6,83.6,80.1,78.3,0,0,-1.8
WIN005511,Burgundy,France,Borgonha,cab_sauv,59.01,4.5,5.45,9.0,8.0,8.15,25,0.6,12.0,84.6,81.4,73.9,77.6,81.5,1,0,3.9
WIN005512,Rioja,Spain,Rioja,tempranillo,28.47,4.39,2.44,6.0,6.0,8.9,16,6.3,14.6,77.7,76.7,80.1,78.4,80.8,0,0,2.4
WIN005513,Tuscany,Italy,Toscana,blend,63.5,4.47,7.83,7.0,7.0,8.32,19,1.9,15.1,84.8,83.6,85.8,84.7,89.3,0,0,4.6
WIN005514,Rioja,Spain,Rioja,shiraz,43.63,5.5,6.06,6.0,6.0,7.16,10,1.8,14.0,83.0,80.6,87.2,83.9,84.9,0,0,1.0
WIN005515,Rioja,Spain,Rioja,sangiovese,19.69,10.0,6.53,6.0,6.0,4.11,16,4.3,14.0,87.3,87.8,85.5,86.6,86.4,0,0,-0.2
WIN005516,generic_new_world,,Outras (novo mundo),cab_sauv,7.09,7.15,5.24,3.0,5.0,5.0,16,3.6,11.9,78.0,78.8,74.1,76.4,73.4,0,0,-3.0
WIN005517,Barossa,Australia,Barossa Valley,malbec,74.83,10.0,5.01,6.0,6.0,10.0,12,4.0,13.5,90.5,88.4,84.7,86.6,91.4,0,0,4.8
WIN005518,Burgundy,France,Borgonha,merlot,76.43,5.16,5.83,9.0,8.0,9.64,20,0.6,13.2,86.9,87.4,78.7,83.1,88.2,0,0,5.1
WIN005519,generic_new_world,,Outras (novo mundo),blend,4.0,10.0,3.25,3.0,5.0,1.07,9,3.0,12.7,87.9,88.5,93.9,91.2,86.4,0,1,-4.8
WIN005520,generic_new_world,,Outras (novo mundo),malbec,15.74,6.09,8.49,3.0,5.0,9.69,20,4.2,10.6,87.0,86.7,91.3,89.0,87.1,0,1,-1.9
WIN005521,generic_new_world,,Outras (novo mundo),tempranillo,20.16,7.24,5.84,3.0,5.0,6.4,7,3.1,14.9,82.0,81.2,81.2,81.2,82.0,0,0,0.8
WIN005522,Tuscany,Italy,Toscana,pinot_noir,10.42,3.83,2.77,7.0,7.0,6.1,11,1.1,14.0,78.9,74.6,82.0,78.3,76.8,0,0,-1.5
WIN005523,Mendoza,Argentina,Mendoza,shiraz,15.78,2.63,4.4,5.0,6.0,6.91,11,1.9,15.3,72.1,71.6,80.2,75.9,73.2,0,0,-2.7
WIN005524,Napa,United States,Napa Valley,tempranillo,17.9,7.76,6.15,8.0,7.0,8.42,7,2.7,12.5,85.0,85.6,83.4,84.5,82.7,0,0,-1.8
WIN005525,generic_new_world,,Outras (novo mundo),blend,5.66,9.38,4.49,3.0,5.0,5.98,8,3.6,14.7,89.4,89.5,86.3,87.9,84.0,0,1,-3.9
WIN005526,generic_new_world,,Outras (novo mundo),sangiovese,6.39,2.82,6.5,3.0,5.0,5.52,2,0.6,12.1,74.9,70.1,77.2,73.6,70.0,0,0,-3.6
